Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,transfers_observed,total_reads,logA_init,r_init_per_cycle,r_final_per_cycle,breakpoint_transfer,r_init_per_generation,r_final_per_generation,r_init_per_hour_measured,r_final_per_hour_measured,model_selected,direction,unconstrained_direction,breakpoint_testable,rel_rate_change,abs_rate_change,delta_bic,r2_selected,r2_constant,r2_two_phase,wrss_constant,wrss_two_phase,s_constant_per_cycle,freq_init,freq_final,estimable
B4_p_fr,pyruvate,fr,A78-B84,A78,B84,2,"3,4",30,1.9784,-0.0922,-0.0922,,-0.018,-0.018,-0.00349,-0.00349,constant,constant,none,False,,,,0.0439,0.0439,,9.1029,,-0.0922,0.02356,0.0,True
B4_p_fr,pyruvate,fr,A81-B132,A81,B132,3,"3,4,13",38,1.7312,0.088,0.088,,0.0263,0.0263,0.00333,0.00333,constant,constant,none,False,,,,0.7431,0.7431,,2.05265,,0.088,0.04712,0.00826,True
B4_p_fr,pyruvate,fr,A81-B140,A81,B140,2,"3,4",10,0.8844,-0.1583,-0.1583,,-0.0486,-0.0486,-0.006,-0.006,constant,constant,none,False,,,,0.7286,0.7286,,0.44098,,-0.1583,0.01832,0.0,True
B4_p_fr,pyruvate,fr,A81-B18,A81,B18,2,"3,4",12,1.0896,-0.1909,-0.1909,,-0.059,-0.059,-0.00723,-0.00723,constant,constant,none,False,,,,0.6263,0.6263,,1.04723,,-0.1909,0.02356,0.0,True
B4_p_fr,pyruvate,fr,A81-B27,A81,B27,2,"3,4",20,1.5591,-0.2401,-0.2401,,-0.0731,-0.0731,-0.00909,-0.00909,constant,constant,none,False,,,,0.8054,0.8054,,0.70146,,-0.2401,0.03665,0.0,True
B4_p_fr,pyruvate,fr,A81-B42,A81,B42,2,"3,4",4,0.0813,-0.0702,-0.0702,,-0.022,-0.022,-0.00266,-0.00266,constant,constant,none,False,,,,0.364,0.364,,0.37723,,-0.0702,0.00785,0.0,True
B4_p_fr,pyruvate,fr,A81-B51,A81,B51,2,"3,4",7,0.5109,-0.099,-0.099,,-0.0296,-0.0296,-0.00375,-0.00375,constant,constant,none,False,,,,0.9951,0.9951,,0.00219,,-0.099,0.01047,0.0,True
B4_p_fr,pyruvate,fr,A81-B65,A81,B65,2,"3,4",6,0.4266,-0.0632,-0.0632,,-0.017,-0.017,-0.00239,-0.00239,constant,constant,none,False,,,,0.1268,0.1268,,1.16715,,-0.0632,0.00524,0.0,True
B4_p_fr,pyruvate,fr,A81-B75,A81,B75,2,"3,4",12,1.0179,-0.1494,-0.1494,,-0.0445,-0.0445,-0.00566,-0.00566,constant,constant,none,False,,,,0.9981,0.9981,,0.00199,,-0.1494,0.01832,0.0,True
B4_p_fr,pyruvate,fr,A81-B8,A81,B8,3,"3,4,13",1329,3.2822,0.4003,0.4003,,0.1226,0.1226,0.01516,0.01516,constant,constant,none,False,,,,0.9782,0.9782,,37.60946,,0.4003,0.06021,0.89406,True
B4_p_fr,pyruvate,fr,A81-B84,A81,B84,2,"3,4",14,1.2638,-0.099,-0.099,,-0.0246,-0.0246,-0.00375,-0.00375,constant,constant,none,False,,,,0.0923,0.0923,,4.33438,,-0.099,0.01047,0.0,True
B4_p_fr,pyruvate,fr,A83-B50,A83,B50,2,"3,4",2,-0.516,0.0052,0.0052,,0.0018,0.0018,0.0002,0.0002,constant,constant,none,False,,,,0.0412,0.0412,,0.0247,,0.0052,0.00262,0.0,True
B4_p_fr,pyruvate,fr,A90-B119,A90,B119,2,"3,4",4,0.0813,-0.0702,-0.0702,,-0.022,-0.022,-0.00266,-0.00266,constant,constant,none,False,,,,0.364,0.364,,0.37723,,-0.0702,0.00785,0.0,True
B4_p_fr,pyruvate,fr,A90-B120,A90,B120,2,"3,4",9,1.0888,-0.1018,-0.1018,,-0.0267,-0.0267,-0.00386,-0.00386,constant,constant,none,False,,,,0.0735,0.0735,,5.37598,,-0.1018,0.00262,0.0,True
B4_p_fr,pyruvate,fr,A90-B145,A90,B145,2,"3,4",6,0.5029,-0.1234,-0.1234,,-0.0386,-0.0386,-0.00467,-0.00467,constant,constant,none,False,,,,0.3703,0.3703,,1.18785,,-0.1234,0.01309,0.0,True
B4_p_fr,pyruvate,fr,A90-B151,A90,B151,2,"3,4",9,0.7416,-0.1181,-0.1181,,-0.035,-0.035,-0.00447,-0.00447,constant,constant,none,False,,,,0.9589,0.9589,,0.02741,,-0.1181,0.01309,0.0,True
B4_p_fr,pyruvate,fr,A90-B155,A90,B155,2,"3,4",6,0.5029,-0.1234,-0.1234,,-0.0386,-0.0386,-0.00467,-0.00467,constant,constant,none,False,,,,0.3703,0.3703,,1.18785,,-0.1234,0.01309,0.0,True
B4_p_fr,pyruvate,fr,A90-B159,A90,B159,2,"3,4",3,-0.1921,-0.0357,-0.0357,,-0.0112,-0.0112,-0.00135,-0.00135,constant,constant,none,False,,,,0.3992,0.3992,,0.08075,,-0.0357,0.00524,0.0,True
B4_p_fr,pyruvate,fr,A90-B47,A90,B47,2,"3,4",4,0.0813,-0.0702,-0.0702,,-0.022,-0.022,-0.00266,-0.00266,constant,constant,none,False,,,,0.364,0.364,,0.37723,,-0.0702,0.00785,0.0,True
B4_p_fr,pyruvate,fr,A90-B59,A90,B59,2,"3,4",4,0.0813,-0.0702,-0.0702,,-0.022,-0.022,-0.00266,-0.00266,constant,constant,none,False,,,,0.364,0.364,,0.37723,,-0.0702,0.00785,0.0,True
B4_p_fr,pyruvate,fr,A96-B79,A96,B79,2,"3,4",4,0.0186,-0.0451,-0.0451,,-0.0131,-0.0131,-0.00171,-0.00171,constant,constant,none,False,,,,0.5574,0.5574,,0.06813,,-0.0451,0.00524,0.0,True
