Sample,DNA_construct,Replicate,Microtiter_plate_well,Transfer,verA,verB,Candidate,Count,depth,freq
B4_M_fr,4MXB,fr,B4,4,A196,B171,A196-B171,19,2221,0.008554705087798289
B4_M_fr,4MXB,fr,B4,4,A196,B2,A196-B2,12,2221,0.005402971634398919
B4_M_fr,4MXB,fr,B4,4,A196,B27,A196-B27,39,2221,0.017559657811796487
B4_M_fr,4MXB,fr,B4,4,A196,B30,A196-B30,10,2221,0.004502476361999099
B4_M_fr,4MXB,fr,B4,4,A196,B59,A196-B59,67,2221,0.030166591625393965
B4_M_fr,4MXB,fr,B4,4,A196,B8,A196-B8,7,2221,0.0031517334533993696
B4_M_fr,4MXB,fr,B4,4,A196,B87,A196-B87,157,2221,0.07068887888338586
B4_M_fr,4MXB,fr,B4,4,A196,B91,A196-B91,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A20,B84,A20-B84,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A63,B147,A63-B147,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A63,B151,A63-B151,7,2221,0.0031517334533993696
B4_M_fr,4MXB,fr,B4,4,A63,B75,A63-B75,2,2221,0.0009004952723998199
B4_M_fr,4MXB,fr,B4,4,A65,B8,A65-B8,2,2221,0.0009004952723998199
B4_M_fr,4MXB,fr,B4,4,A68,B87,A68-B87,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A78,B137,A78-B137,66,2221,0.029716343989194056
B4_M_fr,4MXB,fr,B4,4,A78,B151,A78-B151,53,2221,0.023863124718595228
B4_M_fr,4MXB,fr,B4,4,A78,B171,A78-B171,3,2221,0.0013507429085997298
B4_M_fr,4MXB,fr,B4,4,A78,B65,A78-B65,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A78,B70,A78-B70,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A78,B77,A78-B77,119,2221,0.053579468707789284
B4_M_fr,4MXB,fr,B4,4,A78,B84,A78-B84,26,2221,0.01170643854119766
B4_M_fr,4MXB,fr,B4,4,A78,B89,A78-B89,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A81,B12,A81-B12,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A81,B132,A81-B132,12,2221,0.005402971634398919
B4_M_fr,4MXB,fr,B4,4,A81,B140,A81-B140,2,2221,0.0009004952723998199
B4_M_fr,4MXB,fr,B4,4,A81,B16,A81-B16,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A81,B171,A81-B171,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A81,B18,A81-B18,9,2221,0.00405222872579919
B4_M_fr,4MXB,fr,B4,4,A81,B27,A81-B27,10,2221,0.004502476361999099
B4_M_fr,4MXB,fr,B4,4,A81,B3,A81-B3,3,2221,0.0013507429085997298
B4_M_fr,4MXB,fr,B4,4,A81,B4,A81-B4,2,2221,0.0009004952723998199
B4_M_fr,4MXB,fr,B4,4,A81,B40,A81-B40,4,2221,0.0018009905447996398
B4_M_fr,4MXB,fr,B4,4,A81,B51,A81-B51,4,2221,0.0018009905447996398
B4_M_fr,4MXB,fr,B4,4,A81,B75,A81-B75,11,2221,0.00495272399819901
B4_M_fr,4MXB,fr,B4,4,A81,B8,A81-B8,876,2221,0.3944169293111211
B4_M_fr,4MXB,fr,B4,4,A81,B84,A81-B84,4,2221,0.0018009905447996398
B4_M_fr,4MXB,fr,B4,4,A82,B8,A82-B8,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A83,B50,A83-B50,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A90,B103,A90-B103,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A90,B119,A90-B119,1,2221,0.00045024763619990995
B4_M_fr,4MXB,fr,B4,4,A90,B120,A90-B120,10,2221,0.004502476361999099
B4_M_fr,4MXB,fr,B4,4,A90,B145,A90-B145,6,2221,0.0027014858171994596
B4_M_fr,4MXB,fr,B4,4,A90,B151,A90-B151,5,2221,0.0022512381809995496
B4_M_fr,4MXB,fr,B4,4,A90,B155,A90-B155,2,2221,0.0009004952723998199
B4_M_fr,4MXB,fr,B4,4,A90,B47,A90-B47,2,2221,0.0009004952723998199
B4_M_fr,4MXB,fr,B4,4,A96,B140,A96-B140,2,2221,0.0009004952723998199
B4_M_fr,4MXB,fr,B4,4,A96,B79,A96-B79,3,2221,0.0013507429085997298
B4_M_fr,4MXB,fr,B4,4,A96,B87,A96-B87,3,2221,0.0013507429085997298
B4_M_fr,4MXB,fr,B4,13,A143,B82,A143-B82,1,1521,0.0006574621959237344
B4_M_fr,4MXB,fr,B4,13,A143,B84,A143-B84,201,1521,0.13214990138067062
B4_M_fr,4MXB,fr,B4,13,A152,B100,A152-B100,2,1521,0.0013149243918474688
B4_M_fr,4MXB,fr,B4,13,A153,B30,A153-B30,1,1521,0.0006574621959237344
B4_M_fr,4MXB,fr,B4,13,A186,B15,A186-B15,1,1521,0.0006574621959237344
B4_M_fr,4MXB,fr,B4,13,A186,B79,A186-B79,256,1521,0.168310322156476
B4_M_fr,4MXB,fr,B4,13,A196,B87,A196-B87,1,1521,0.0006574621959237344
B4_M_fr,4MXB,fr,B4,13,A65,B8,A65-B8,1,1521,0.0006574621959237344
B4_M_fr,4MXB,fr,B4,13,A78,B151,A78-B151,3,1521,0.0019723865877712033
B4_M_fr,4MXB,fr,B4,13,A78,B77,A78-B77,5,1521,0.003287310979618672
B4_M_fr,4MXB,fr,B4,13,A78,B84,A78-B84,1,1521,0.0006574621959237344
B4_M_fr,4MXB,fr,B4,13,A81,B132,A81-B132,14,1521,0.009204470742932281
B4_M_fr,4MXB,fr,B4,13,A81,B3,A81-B3,1,1521,0.0006574621959237344
B4_M_fr,4MXB,fr,B4,13,A81,B7,A81-B7,1,1521,0.0006574621959237344
B4_M_fr,4MXB,fr,B4,13,A81,B77,A81-B77,1,1521,0.0006574621959237344
B4_M_fr,4MXB,fr,B4,13,A81,B8,A81-B8,1030,1521,0.6771860618014465
B4_M_fr,4MXB,fr,B4,13,A93,B8,A93-B8,1,1521,0.0006574621959237344
