Seqsample,Seqorder,Microtiter_plate_well,Sample,Experiment,Plate_name,Strain,DNA_construct,Replicate,Transfer,Isolate,Transformation_library,verA,verB,Candidate,Count
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A83,B138,A83-B138,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A83,B84,A83-B84,6
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A90,B6,A90-B6,5
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A96,B27,A96-B27,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T4.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,4,P,verABLib_large,A96,B87,A96-B87,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A15,B117,A15-B117,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A153,B6,A153-B6,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A16,B117,A16-B117,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A16,B137,A16-B137,9
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A16,B154,A16-B154,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A176,B18,A176-B18,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A186,B26,A186-B26,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A186,B3,A186-B3,6
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B123,A196-B123,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B136,A196-B136,8
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B15,A196-B15,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B171,A196-B171,11
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B2,A196-B2,11
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B27,A196-B27,5
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B4,A196-B4,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B51,A196-B51,7
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B52,A196-B52,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B75,A196-B75,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B79,A196-B79,8
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A196,B87,A196-B87,33
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A20,B69,A20-B69,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A20,B71,A20-B71,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A21,B6,A21-B6,8
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A63,B122,A63-B122,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A63,B6,A63-B6,10
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A78,B137,A78-B137,20
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A78,B3,A78-B3,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A78,B40,A78-B40,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A78,B47,A78-B47,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A81,B117,A81-B117,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A81,B132,A81-B132,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A81,B137,A81-B137,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A81,B174,A81-B174,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A81,B6,A81-B6,15
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A81,B91,A81-B91,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A83,B137,A83-B137,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A83,B138,A83-B138,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A83,B84,A83-B84,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A90,B6,A90-B6,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A96,B132,A96-B132,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A96,B27,A96-B27,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3.T6.P,SeqCenter_2026-05-26_QUO1022807,D9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,3,6,P,verABLib_large,A96,B75,A96-B75,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T13.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,13,P,verABLib_large,A176,B30,A176-B30,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T13.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,13,P,verABLib_large,A196,B4,A196-B4,240
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T13.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,13,P,verABLib_large,A81,B12,A81-B12,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A143,B130,A143-B130,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A152,B15,A152-B15,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A152,B151,A152-B151,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A152,B154,A152-B154,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A152,B171,A152-B171,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A152,B32,A152-B32,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A152,B9,A152-B9,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A153,B117,A153-B117,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A153,B6,A153-B6,6
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A16,B101,A16-B101,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A16,B117,A16-B117,11
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A16,B12,A16-B12,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A16,B51,A16-B51,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A16,B75,A16-B75,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A176,B101,A176-B101,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A176,B103,A176-B103,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A176,B30,A176-B30,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A176,B6,A176-B6,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A186,B137,A186-B137,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B103,A196-B103,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B136,A196-B136,3
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B150,A196-B150,9
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B165,A196-B165,1
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B171,A196-B171,9
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B174,A196-B174,5
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B4,A196-B4,7
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B70,A196-B70,4
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B75,A196-B75,2
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4.T3.P,SeqCenter_2026-05-26_QUO1022807,E9,TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,TFMN4,exp2,ACN3788,concY_largeLib_PCR_DpnI_cleanup,4,3,P,verABLib_large,A196,B79,A196-B79,4
