Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,total_reads,max_count,transfers_observed,freq_T3,freq_T13,s_per_cycle,se_per_cycle,r2_per_cycle,s_per_generation,se_per_generation,s_per_hour_measured,s_per_hour_nominal,monotonic,quality,estimable,sweep_winner
B4_M_fbcr,4MXB,fbcr,A65-B171,A65,B171,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A78-B115,A78,B115,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A78-B149,A78,B149,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A78-B169,A78,B169,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A78-B23,A78,B23,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A78-B87,A78,B87,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A78-B9,A78,B9,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A81-B137,A81,B137,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A81-B15,A81,B15,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
B4_M_fbcr,4MXB,fbcr,A81-B163,A81,B163,1,1,1,3,0.00021570319240724764,0.0,0.0536959585289604,0.057746634590185954,0.4637003101570002,0.015409656371783754,0.01785501538175042,0.002033937823066682,0.00536959585289604,False,none,False,False
