Sample,assay,Microtiter_plate_well,Transfer,verA,verB,Candidate,Count,depth,freq
B4_M_fbcr,amplicon,B4,4,A90,B155,A90-B155,3,3816,0.0007861635220125
B4_M_fbcr,amplicon,B4,4,A90,B47,A90-B47,5,3816,0.0013102725366876
B4_M_fbcr,amplicon,B4,4,A90,B59,A90-B59,1,3816,0.0002620545073375
B4_M_fbcr,amplicon,B4,4,A93,B40,A93-B40,1,3816,0.0002620545073375
B4_M_fbcr,amplicon,B4,4,A96,B79,A96-B79,3,3816,0.0007861635220125
B4_M_fbcr,amplicon,B4,4,A96,B87,A96-B87,2,3816,0.000524109014675
B4_M_fbcr,amplicon,B4,13,A101,B8,A101-B8,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A130,B79,A130-B79,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A143,B68,A143-B68,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A143,B84,A143-B84,611,4687,0.1303605717943247
B4_M_fbcr,amplicon,B4,13,A152,B100,A152-B100,3,4687,0.0006400682739492
B4_M_fbcr,amplicon,B4,13,A153,B6,A153-B6,2,4687,0.0004267121826328
B4_M_fbcr,amplicon,B4,13,A154,B79,A154-B79,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A186,B111,A186-B111,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A186,B148,A186-B148,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A186,B71,A186-B71,2,4687,0.0004267121826328
B4_M_fbcr,amplicon,B4,13,A186,B77,A186-B77,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A186,B78,A186-B78,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A186,B79,A186-B79,813,4687,0.1734585022402389
B4_M_fbcr,amplicon,B4,13,A186,B8,A186-B8,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A186,B99,A186-B99,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A191,B84,A191-B84,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A196,B117,A196-B117,2,4687,0.0004267121826328
B4_M_fbcr,amplicon,B4,13,A196,B123,A196-B123,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A196,B171,A196-B171,2,4687,0.0004267121826328
B4_M_fbcr,amplicon,B4,13,A196,B59,A196-B59,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A196,B87,A196-B87,6,4687,0.0012801365478984
B4_M_fbcr,amplicon,B4,13,A63,B151,A63-B151,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A65,B8,A65-B8,3,4687,0.0006400682739492
B4_M_fbcr,amplicon,B4,13,A78,B151,A78-B151,6,4687,0.0012801365478984
B4_M_fbcr,amplicon,B4,13,A78,B77,A78-B77,18,4687,0.0038404096436953
B4_M_fbcr,amplicon,B4,13,A81,B132,A81-B132,31,4687,0.0066140388308086
B4_M_fbcr,amplicon,B4,13,A81,B171,A81-B171,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A81,B18,A81-B18,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A81,B27,A81-B27,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A81,B3,A81-B3,5,4687,0.001066780456582
B4_M_fbcr,amplicon,B4,13,A81,B5,A81-B5,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A81,B8,A81-B8,3161,4687,0.6744186046511628
B4_M_fbcr,amplicon,B4,13,A83,B50,A83-B50,2,4687,0.0004267121826328
B4_M_fbcr,amplicon,B4,13,A93,B136,A93-B136,1,4687,0.0002133560913164
B4_M_fbcr,amplicon,B4,13,A97,B8,A97-B8,1,4687,0.0002133560913164
B4_M_fr,amplicon,B4,3,A126,B137,A126-B137,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A143,B84,A143-B84,87,905,0.0961325966850828
B4_M_fr,amplicon,B4,3,A152,B100,A152-B100,3,905,0.0033149171270718
B4_M_fr,amplicon,B4,3,A152,B110,A152-B110,3,905,0.0033149171270718
B4_M_fr,amplicon,B4,3,A152,B151,A152-B151,11,905,0.0121546961325966
B4_M_fr,amplicon,B4,3,A153,B30,A153-B30,8,905,0.0088397790055248
B4_M_fr,amplicon,B4,3,A153,B6,A153-B6,7,905,0.0077348066298342
B4_M_fr,amplicon,B4,3,A159,B49,A159-B49,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A159,B77,A159-B77,2,905,0.0022099447513812
B4_M_fr,amplicon,B4,3,A176,B101,A176-B101,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A186,B30,A186-B30,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A186,B79,A186-B79,2,905,0.0022099447513812
B4_M_fr,amplicon,B4,3,A196,B117,A196-B117,39,905,0.0430939226519337
B4_M_fr,amplicon,B4,3,A196,B122,A196-B122,4,905,0.0044198895027624
B4_M_fr,amplicon,B4,3,A196,B15,A196-B15,12,905,0.0132596685082872
B4_M_fr,amplicon,B4,3,A196,B150,A196-B150,3,905,0.0033149171270718
B4_M_fr,amplicon,B4,3,A196,B163,A196-B163,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A196,B171,A196-B171,16,905,0.0176795580110497
B4_M_fr,amplicon,B4,3,A196,B2,A196-B2,6,905,0.0066298342541436
B4_M_fr,amplicon,B4,3,A196,B27,A196-B27,31,905,0.0342541436464088
B4_M_fr,amplicon,B4,3,A196,B30,A196-B30,7,905,0.0077348066298342
B4_M_fr,amplicon,B4,3,A196,B59,A196-B59,31,905,0.0342541436464088
B4_M_fr,amplicon,B4,3,A196,B8,A196-B8,3,905,0.0033149171270718
B4_M_fr,amplicon,B4,3,A196,B85,A196-B85,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A196,B87,A196-B87,82,905,0.0906077348066298
B4_M_fr,amplicon,B4,3,A20,B178,A20-B178,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A20,B30,A20-B30,4,905,0.0044198895027624
B4_M_fr,amplicon,B4,3,A20,B60,A20-B60,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A20,B8,A20-B8,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A63,B151,A63-B151,5,905,0.005524861878453
B4_M_fr,amplicon,B4,3,A63,B75,A63-B75,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A65,B8,A65-B8,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A78,B103,A78-B103,2,905,0.0022099447513812
B4_M_fr,amplicon,B4,3,A78,B137,A78-B137,39,905,0.0430939226519337
B4_M_fr,amplicon,B4,3,A78,B150,A78-B150,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A78,B151,A78-B151,27,905,0.0298342541436464
B4_M_fr,amplicon,B4,3,A78,B171,A78-B171,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A78,B70,A78-B70,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A78,B77,A78-B77,74,905,0.0817679558011049
B4_M_fr,amplicon,B4,3,A78,B84,A78-B84,15,905,0.0165745856353591
B4_M_fr,amplicon,B4,3,A81,B132,A81-B132,35,905,0.0386740331491712
B4_M_fr,amplicon,B4,3,A81,B140,A81-B140,5,905,0.005524861878453
B4_M_fr,amplicon,B4,3,A81,B171,A81-B171,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A81,B18,A81-B18,10,905,0.011049723756906
B4_M_fr,amplicon,B4,3,A81,B27,A81-B27,9,905,0.0099447513812154
B4_M_fr,amplicon,B4,3,A81,B51,A81-B51,4,905,0.0044198895027624
B4_M_fr,amplicon,B4,3,A81,B6,A81-B6,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A81,B65,A81-B65,3,905,0.0033149171270718
B4_M_fr,amplicon,B4,3,A81,B75,A81-B75,8,905,0.0088397790055248
B4_M_fr,amplicon,B4,3,A81,B8,A81-B8,246,905,0.2718232044198895
B4_M_fr,amplicon,B4,3,A81,B84,A81-B84,3,905,0.0033149171270718
B4_M_fr,amplicon,B4,3,A83,B50,A83-B50,2,905,0.0022099447513812
B4_M_fr,amplicon,B4,3,A90,B119,A90-B119,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A90,B120,A90-B120,9,905,0.0099447513812154
B4_M_fr,amplicon,B4,3,A90,B145,A90-B145,6,905,0.0066298342541436
B4_M_fr,amplicon,B4,3,A90,B151,A90-B151,7,905,0.0077348066298342
B4_M_fr,amplicon,B4,3,A90,B155,A90-B155,7,905,0.0077348066298342
B4_M_fr,amplicon,B4,3,A90,B159,A90-B159,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A90,B23,A90-B23,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A90,B47,A90-B47,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A90,B59,A90-B59,2,905,0.0022099447513812
B4_M_fr,amplicon,B4,3,A96,B140,A96-B140,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,3,A96,B75,A96-B75,4,905,0.0044198895027624
B4_M_fr,amplicon,B4,3,A96,B91,A96-B91,1,905,0.0011049723756906
B4_M_fr,amplicon,B4,4,A102,B120,A102-B120,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A143,B100,A143-B100,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A143,B84,A143-B84,446,2221,0.2008104457451598
B4_M_fr,amplicon,B4,4,A143,B92,A143-B92,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A15,B84,A15-B84,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A152,B100,A152-B100,12,2221,0.0054029716343989
B4_M_fr,amplicon,B4,4,A152,B110,A152-B110,3,2221,0.0013507429085997
B4_M_fr,amplicon,B4,4,A152,B151,A152-B151,6,2221,0.0027014858171994
B4_M_fr,amplicon,B4,4,A153,B30,A153-B30,17,2221,0.0076542098153984
B4_M_fr,amplicon,B4,4,A153,B6,A153-B6,11,2221,0.004952723998199
B4_M_fr,amplicon,B4,4,A159,B77,A159-B77,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A176,B120,A176-B120,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A176,B131,A176-B131,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A176,B65,A176-B65,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A186,B30,A186-B30,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A186,B79,A186-B79,4,2221,0.0018009905447996
B4_M_fr,amplicon,B4,4,A196,B117,A196-B117,113,2221,0.0508779828905898
B4_M_fr,amplicon,B4,4,A196,B122,A196-B122,8,2221,0.0036019810895992
B4_M_fr,amplicon,B4,4,A196,B123,A196-B123,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A196,B15,A196-B15,10,2221,0.004502476361999
B4_M_fr,amplicon,B4,4,A196,B150,A196-B150,8,2221,0.0036019810895992
B4_M_fr,amplicon,B4,4,A196,B171,A196-B171,19,2221,0.0085547050877982
B4_M_fr,amplicon,B4,4,A196,B2,A196-B2,12,2221,0.0054029716343989
B4_M_fr,amplicon,B4,4,A196,B27,A196-B27,39,2221,0.0175596578117964
B4_M_fr,amplicon,B4,4,A196,B30,A196-B30,10,2221,0.004502476361999
B4_M_fr,amplicon,B4,4,A196,B59,A196-B59,67,2221,0.0301665916253939
B4_M_fr,amplicon,B4,4,A196,B8,A196-B8,7,2221,0.0031517334533993
B4_M_fr,amplicon,B4,4,A196,B87,A196-B87,157,2221,0.0706888788833858
B4_M_fr,amplicon,B4,4,A196,B91,A196-B91,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A20,B84,A20-B84,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A63,B147,A63-B147,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A63,B151,A63-B151,7,2221,0.0031517334533993
B4_M_fr,amplicon,B4,4,A63,B75,A63-B75,2,2221,0.0009004952723998
B4_M_fr,amplicon,B4,4,A65,B8,A65-B8,2,2221,0.0009004952723998
B4_M_fr,amplicon,B4,4,A68,B87,A68-B87,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A78,B137,A78-B137,66,2221,0.029716343989194
B4_M_fr,amplicon,B4,4,A78,B151,A78-B151,53,2221,0.0238631247185952
B4_M_fr,amplicon,B4,4,A78,B171,A78-B171,3,2221,0.0013507429085997
B4_M_fr,amplicon,B4,4,A78,B65,A78-B65,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A78,B70,A78-B70,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A78,B77,A78-B77,119,2221,0.0535794687077892
B4_M_fr,amplicon,B4,4,A78,B84,A78-B84,26,2221,0.0117064385411976
B4_M_fr,amplicon,B4,4,A78,B89,A78-B89,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A81,B12,A81-B12,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A81,B132,A81-B132,12,2221,0.0054029716343989
B4_M_fr,amplicon,B4,4,A81,B140,A81-B140,2,2221,0.0009004952723998
B4_M_fr,amplicon,B4,4,A81,B16,A81-B16,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A81,B171,A81-B171,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A81,B18,A81-B18,9,2221,0.0040522287257991
B4_M_fr,amplicon,B4,4,A81,B27,A81-B27,10,2221,0.004502476361999
B4_M_fr,amplicon,B4,4,A81,B3,A81-B3,3,2221,0.0013507429085997
B4_M_fr,amplicon,B4,4,A81,B4,A81-B4,2,2221,0.0009004952723998
B4_M_fr,amplicon,B4,4,A81,B40,A81-B40,4,2221,0.0018009905447996
B4_M_fr,amplicon,B4,4,A81,B51,A81-B51,4,2221,0.0018009905447996
B4_M_fr,amplicon,B4,4,A81,B75,A81-B75,11,2221,0.004952723998199
B4_M_fr,amplicon,B4,4,A81,B8,A81-B8,876,2221,0.3944169293111211
B4_M_fr,amplicon,B4,4,A81,B84,A81-B84,4,2221,0.0018009905447996
B4_M_fr,amplicon,B4,4,A82,B8,A82-B8,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A83,B50,A83-B50,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A90,B103,A90-B103,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A90,B119,A90-B119,1,2221,0.0004502476361999
B4_M_fr,amplicon,B4,4,A90,B120,A90-B120,10,2221,0.004502476361999
B4_M_fr,amplicon,B4,4,A90,B145,A90-B145,6,2221,0.0027014858171994
B4_M_fr,amplicon,B4,4,A90,B151,A90-B151,5,2221,0.0022512381809995
B4_M_fr,amplicon,B4,4,A90,B155,A90-B155,2,2221,0.0009004952723998
B4_M_fr,amplicon,B4,4,A90,B47,A90-B47,2,2221,0.0009004952723998
B4_M_fr,amplicon,B4,4,A96,B140,A96-B140,2,2221,0.0009004952723998
B4_M_fr,amplicon,B4,4,A96,B79,A96-B79,3,2221,0.0013507429085997
B4_M_fr,amplicon,B4,4,A96,B87,A96-B87,3,2221,0.0013507429085997
B4_M_fr,amplicon,B4,13,A143,B82,A143-B82,1,1521,0.0006574621959237
B4_M_fr,amplicon,B4,13,A143,B84,A143-B84,201,1521,0.1321499013806706
B4_M_fr,amplicon,B4,13,A152,B100,A152-B100,2,1521,0.0013149243918474
B4_M_fr,amplicon,B4,13,A153,B30,A153-B30,1,1521,0.0006574621959237
B4_M_fr,amplicon,B4,13,A186,B15,A186-B15,1,1521,0.0006574621959237
B4_M_fr,amplicon,B4,13,A186,B79,A186-B79,256,1521,0.168310322156476
B4_M_fr,amplicon,B4,13,A196,B87,A196-B87,1,1521,0.0006574621959237
B4_M_fr,amplicon,B4,13,A65,B8,A65-B8,1,1521,0.0006574621959237
B4_M_fr,amplicon,B4,13,A78,B151,A78-B151,3,1521,0.0019723865877712
B4_M_fr,amplicon,B4,13,A78,B77,A78-B77,5,1521,0.0032873109796186
B4_M_fr,amplicon,B4,13,A78,B84,A78-B84,1,1521,0.0006574621959237
B4_M_fr,amplicon,B4,13,A81,B132,A81-B132,14,1521,0.0092044707429322
B4_M_fr,amplicon,B4,13,A81,B3,A81-B3,1,1521,0.0006574621959237
B4_M_fr,amplicon,B4,13,A81,B7,A81-B7,1,1521,0.0006574621959237
B4_M_fr,amplicon,B4,13,A81,B77,A81-B77,1,1521,0.0006574621959237
B4_M_fr,amplicon,B4,13,A81,B8,A81-B8,1030,1521,0.6771860618014465
B4_M_fr,amplicon,B4,13,A93,B8,A93-B8,1,1521,0.0006574621959237
